id_cliente,id_fatura,dt_emissao_fatura,dt_vencimento_fatura,valor_fatura
616,9587,2024-09-01,2024-09-06,4434.01
617,9588,2023-01-01,2023-01-06,2824.2
617,9589,2023-02-01,2023-02-06,4907.63
617,9590,2023-03-01,2023-03-06,877.9
617,9591,2023-04-01,2023-04-06,3981.41
617,9592,2023-05-01,2023-05-06,295.7
617,9593,2023-06-01,2023-06-06,2956.88
617,9594,2023-07-01,2023-07-06,3275.8
617,9595,2023-08-01,2023-08-06,287.18
617,9596,2023-09-01,2023-09-06,756.41
617,9597,2023-10-01,2023-10-06,3749.32
617,9598,2024-01-01,2024-01-06,3044.79
617,9599,2024-03-01,2024-03-06,4716.16
617,9600,2024-05-01,2024-05-06,2399.78
617,9601,2024-06-01,2024-06-06,666.48
617,9602,2024-07-01,2024-07-06,1871.59
617,9603,2024-09-01,2024-09-06,1165.91
618,9604,2023-01-01,2023-01-06,1588.18
618,9605,2023-02-01,2023-02-06,4214.61
618,9606,2023-03-01,2023-03-06,3635.14
618,9607,2023-04-01,2023-04-06,3931.26
618,9608,2023-05-01,2023-05-06,1030.27
618,9609,2023-06-01,2023-06-06,3772.9
618,9610,2023-07-01,2023-07-06,3924.09
618,9611,2023-08-01,2023-08-06,2625.64
618,9612,2023-09-01,2023-09-06,3407.03
618,9613,2023-10-01,2023-10-06,4985.63
618,9614,2023-11-01,2023-11-06,1965.69
618,9615,2023-12-01,2023-12-06,574.25
618,9616,2024-03-01,2024-03-06,4027.04
618,9617,2024-04-01,2024-04-06,3393.26
618,9618,2024-07-01,2024-07-06,2906.26
618,9619,2024-08-01,2024-08-06,831.24
619,9620,2023-01-01,2023-01-06,169.3
619,9621,2023-02-01,2023-02-06,1550.74
619,9622,2023-03-01,2023-03-06,203.19
619,9623,2023-04-01,2023-04-06,4664.86
619,9624,2023-05-01,2023-05-06,359.22
619,9625,2023-06-01,2023-06-06,2470.47
619,9626,2023-07-01,2023-07-06,2926.62
619,9627,2023-08-01,2023-08-06,3039.46
619,9628,2023-09-01,2023-09-06,4186.12
619,9629,2023-10-01,2023-10-06,1800.99
619,9630,2024-02-01,2024-02-06,4987.63
619,9631,2024-03-01,2024-03-06,4272.35
619,9632,2024-06-01,2024-06-06,3807.81
619,9633,2024-08-01,2024-08-06,1703.63
619,9634,2024-09-01,2024-09-06,1315.79
620,9635,2023-01-01,2023-01-06,3324.8
620,9636,2023-02-01,2023-02-06,1230.32
620,9637,2023-03-01,2023-03-06,3619.09
620,9638,2023-04-01,2023-04-06,4223.68
620,9639,2023-05-01,2023-05-06,428.08
620,9640,2023-06-01,2023-06-06,3033.64
620,9641,2023-07-01,2023-07-06,84.91
620,9642,2023-08-01,2023-08-06,4652.5
620,9643,2023-09-01,2023-09-06,239.0
620,9644,2023-10-01,2023-10-06,3690.93
620,9645,2024-05-01,2024-05-06,369.64
620,9646,2024-06-01,2024-06-06,3678.39
620,9647,2024-07-01,2024-07-06,717.8
621,9648,2023-01-01,2023-01-06,2013.52
621,9649,2023-02-01,2023-02-06,1917.11
621,9650,2023-03-01,2023-03-06,294.9
621,9651,2023-04-01,2023-04-06,1600.75
621,9652,2023-05-01,2023-05-06,3959.3
621,9653,2023-06-01,2023-06-06,2928.27
621,9654,2023-07-01,2023-07-06,3529.72
621,9655,2023-08-01,2023-08-06,4089.38
621,9656,2023-09-01,2023-09-06,4317.14
621,9657,2023-10-01,2023-10-06,2835.33
621,9658,2024-03-01,2024-03-06,3922.13
621,9659,2024-07-01,2024-07-06,4998.39
621,9660,2024-08-01,2024-08-06,1256.92
622,9661,2023-01-01,2023-01-06,554.18
622,9662,2023-02-01,2023-02-06,1046.05
622,9663,2023-03-01,2023-03-06,1752.4
622,9664,2023-04-01,2023-04-06,4716.16
622,9665,2023-05-01,2023-05-06,4065.29
622,9666,2023-06-01,2023-06-06,2626.32
622,9667,2023-07-01,2023-07-06,3786.55
622,9668,2023-08-01,2023-08-06,2753.84
622,9669,2023-09-01,2023-09-06,1230.2
622,9670,2023-10-01,2023-10-06,2816.89
622,9671,2023-11-01,2023-11-06,2975.68
622,9672,2024-03-01,2024-03-06,2496.05
622,9673,2024-05-01,2024-05-06,4898.22
622,9674,2024-06-01,2024-06-06,1107.34
622,9675,2024-08-01,2024-08-06,1578.41
623,9676,2023-01-01,2023-01-06,3050.69
623,9677,2023-02-01,2023-02-06,4983.59
623,9678,2023-03-01,2023-03-06,3916.09
623,9679,2023-04-01,2023-04-06,2015.91
623,9680,2023-05-01,2023-05-06,482.78
623,9681,2023-06-01,2023-06-06,4174.39
623,9682,2023-07-01,2023-07-06,2203.87
623,9683,2023-08-01,2023-08-06,3571.46
623,9684,2023-09-01,2023-09-06,4792.25
623,9685,2023-10-01,2023-10-06,875.52
623,9686,2023-12-01,2023-12-06,2537.51
623,9687,2024-02-01,2024-02-06,3138.1
623,9688,2024-05-01,2024-05-06,2379.21
623,9689,2024-06-01,2024-06-06,1897.48
623,9690,2024-09-01,2024-09-06,4896.22
624,9691,2023-01-01,2023-01-06,4849.52
624,9692,2023-02-01,2023-02-06,3472.04
624,9693,2023-03-01,2023-03-06,3211.39
624,9694,2023-04-01,2023-04-06,566.64
624,9695,2023-05-01,2023-05-06,3263.93
624,9696,2023-06-01,2023-06-06,4280.16
624,9697,2023-07-01,2023-07-06,4614.5
624,9698,2023-08-01,2023-08-06,899.56
624,9699,2023-09-01,2023-09-06,1529.8
624,9700,2023-10-01,2023-10-06,1084.11
624,9701,2023-12-01,2023-12-06,2665.35
624,9702,2024-02-01,2024-02-06,3900.28
624,9703,2024-09-01,2024-09-06,4511.22
625,9704,2023-01-01,2023-01-06,2186.87
625,9705,2023-02-01,2023-02-06,1025.65
625,9706,2023-03-01,2023-03-06,1564.87
625,9707,2023-04-01,2023-04-06,388.02
625,9708,2023-05-01,2023-05-06,1063.51
625,9709,2023-06-01,2023-06-06,4844.6
625,9710,2023-07-01,2023-07-06,3895.53
625,9711,2023-08-01,2023-08-06,3586.08
625,9712,2023-09-01,2023-09-06,4365.51
625,9713,2023-10-01,2023-10-06,1187.56
625,9714,2023-11-01,2023-11-06,1359.34
625,9715,2024-02-01,2024-02-06,607.85
625,9716,2024-04-01,2024-04-06,4138.85
625,9717,2024-05-01,2024-05-06,113.28
625,9718,2024-07-01,2024-07-06,1074.55
625,9719,2024-09-01,2024-09-06,2515.93
626,9720,2023-01-01,2023-01-06,1196.06
626,9721,2023-02-01,2023-02-06,2870.01
626,9722,2023-03-01,2023-03-06,283.69
626,9723,2023-04-01,2023-04-06,4089.79
626,9724,2023-05-01,2023-05-06,2726.29
626,9725,2023-06-01,2023-06-06,4648.23
626,9726,2023-07-01,2023-07-06,594.08
626,9727,2023-08-01,2023-08-06,1532.15
626,9728,2023-09-01,2023-09-06,228.05
626,9729,2023-10-01,2023-10-06,2017.89
626,9730,2023-12-01,2023-12-06,4705.87
626,9731,2024-01-01,2024-01-06,2678.12
626,9732,2024-02-01,2024-02-06,2436.46
626,9733,2024-05-01,2024-05-06,83.17
626,9734,2024-06-01,2024-06-06,2165.76
626,9735,2024-07-01,2024-07-06,1685.12
626,9736,2024-09-01,2024-09-06,1560.93
627,9737,2023-01-01,2023-01-06,1046.1
627,9738,2023-02-01,2023-02-06,675.41
627,9739,2023-03-01,2023-03-06,4822.34
627,9740,2023-04-01,2023-04-06,233.23
627,9741,2023-05-01,2023-05-06,4304.34
627,9742,2023-06-01,2023-06-06,2742.64
627,9743,2023-07-01,2023-07-06,916.69
627,9744,2023-08-01,2023-08-06,1085.06
627,9745,2023-09-01,2023-09-06,1436.8
627,9746,2023-10-01,2023-10-06,406.86
627,9747,2023-11-01,2023-11-06,3278.51
627,9748,2024-01-01,2024-01-06,1530.84
627,9749,2024-04-01,2024-04-06,4423.0
627,9750,2024-06-01,2024-06-06,3170.85
627,9751,2024-07-01,2024-07-06,38.08
627,9752,2024-08-01,2024-08-06,4717.15
627,9753,2024-09-01,2024-09-06,837.16
628,9754,2023-01-01,2023-01-06,2772.1
628,9755,2023-02-01,2023-02-06,2586.81
628,9756,2023-03-01,2023-03-06,1741.56
628,9757,2023-04-01,2023-04-06,1724.5
628,9758,2023-05-01,2023-05-06,4439.11
628,9759,2023-06-01,2023-06-06,4345.55
628,9760,2023-07-01,2023-07-06,1931.46
628,9761,2023-08-01,2023-08-06,4653.75
628,9762,2023-09-01,2023-09-06,2751.22
628,9763,2023-10-01,2023-10-06,752.86
628,9764,2024-01-01,2024-01-06,3206.83
628,9765,2024-03-01,2024-03-06,1621.39
628,9766,2024-04-01,2024-04-06,4814.87
628,9767,2024-06-01,2024-06-06,2705.13
628,9768,2024-07-01,2024-07-06,334.4
629,9769,2023-01-01,2023-01-06,2533.11
629,9770,2023-02-01,2023-02-06,2647.47
629,9771,2023-03-01,2023-03-06,1755.99
629,9772,2023-04-01,2023-04-06,902.7
629,9773,2023-05-01,2023-05-06,4453.57
629,9774,2023-06-01,2023-06-06,1762.93
629,9775,2023-07-01,2023-07-06,3825.0
629,9776,2023-08-01,2023-08-06,4852.85
629,9777,2023-09-01,2023-09-06,2169.97
629,9778,2023-10-01,2023-10-06,2019.79
629,9779,2024-01-01,2024-01-06,1192.29
629,9780,2024-02-01,2024-02-06,708.16
629,9781,2024-04-01,2024-04-06,126.9
629,9782,2024-05-01,2024-05-06,2516.0
629,9783,2024-07-01,2024-07-06,2268.1
629,9784,2024-09-01,2024-09-06,3783.76
630,9785,2023-01-01,2023-01-06,1373.95
630,9786,2023-02-01,2023-02-06,2080.01
630,9787,2023-03-01,2023-03-06,4144.04
630,9788,2023-04-01,2023-04-06,3435.62
630,9789,2023-05-01,2023-05-06,4199.5
630,9790,2023-06-01,2023-06-06,4372.74
630,9791,2023-07-01,2023-07-06,2607.8
630,9792,2023-08-01,2023-08-06,1476.89
630,9793,2023-09-01,2023-09-06,1759.6
630,9794,2023-10-01,2023-10-06,2388.6
630,9795,2024-02-01,2024-02-06,3221.79
630,9796,2024-04-01,2024-04-06,1606.25
630,9797,2024-05-01,2024-05-06,4344.34
630,9798,2024-06-01,2024-06-06,3340.82
630,9799,2024-07-01,2024-07-06,3550.69
630,9800,2024-08-01,2024-08-06,2175.24
631,9801,2023-01-01,2023-01-06,4902.41
631,9802,2023-02-01,2023-02-06,2875.25
631,9803,2023-03-01,2023-03-06,2116.96
631,9804,2023-04-01,2023-04-06,2566.84
631,9805,2023-05-01,2023-05-06,1403.77
631,9806,2023-06-01,2023-06-06,1445.4
631,9807,2023-07-01,2023-07-06,3120.14
631,9808,2023-08-01,2023-08-06,2929.31
631,9809,2023-09-01,2023-09-06,2290.25
631,9810,2023-10-01,2023-10-06,4398.28
631,9811,2023-11-01,2023-11-06,2396.26
631,9812,2024-01-01,2024-01-06,1962.62
631,9813,2024-02-01,2024-02-06,3445.46
631,9814,2024-03-01,2024-03-06,1237.69
631,9815,2024-04-01,2024-04-06,262.62
631,9816,2024-05-01,2024-05-06,2175.83
631,9817,2024-07-01,2024-07-06,2500.34
632,9818,2023-01-01,2023-01-06,4652.78
632,9819,2023-02-01,2023-02-06,1519.64
632,9820,2023-03-01,2023-03-06,3281.81
632,9821,2023-04-01,2023-04-06,4312.54
632,9822,2023-05-01,2023-05-06,2147.4
632,9823,2023-06-01,2023-06-06,1181.61
632,9824,2023-07-01,2023-07-06,4780.01
632,9825,2023-08-01,2023-08-06,4749.74
632,9826,2023-09-01,2023-09-06,2382.72
632,9827,2023-10-01,2023-10-06,3580.15
632,9828,2023-11-01,2023-11-06,2286.38
632,9829,2024-01-01,2024-01-06,4458.16
632,9830,2024-06-01,2024-06-06,2473.46
632,9831,2024-09-01,2024-09-06,3094.14
633,9832,2023-01-01,2023-01-06,4327.21
633,9833,2023-02-01,2023-02-06,4111.36
633,9834,2023-03-01,2023-03-06,2742.35
633,9835,2023-04-01,2023-04-06,3090.61
633,9836,2023-05-01,2023-05-06,4673.34
633,9837,2023-06-01,2023-06-06,732.68
633,9838,2023-07-01,2023-07-06,526.71
633,9839,2023-08-01,2023-08-06,2271.92
633,9840,2023-09-01,2023-09-06,3242.59
633,9841,2023-10-01,2023-10-06,2954.38
633,9842,2023-11-01,2023-11-06,4604.52
633,9843,2024-04-01,2024-04-06,4210.24
633,9844,2024-05-01,2024-05-06,2228.38
633,9845,2024-08-01,2024-08-06,3534.05
633,9846,2024-09-01,2024-09-06,2758.42
634,9847,2023-01-01,2023-01-06,684.0
634,9848,2023-02-01,2023-02-06,1718.33
634,9849,2023-03-01,2023-03-06,3012.92
634,9850,2023-04-01,2023-04-06,2555.03
634,9851,2023-05-01,2023-05-06,2391.77
634,9852,2023-06-01,2023-06-06,3008.8
634,9853,2023-07-01,2023-07-06,3244.92
634,9854,2023-08-01,2023-08-06,420.71
634,9855,2023-09-01,2023-09-06,2734.74
634,9856,2023-10-01,2023-10-06,1258.7
634,9857,2023-11-01,2023-11-06,4017.91
634,9858,2024-01-01,2024-01-06,1837.6
634,9859,2024-04-01,2024-04-06,1362.33
634,9860,2024-05-01,2024-05-06,2480.97
634,9861,2024-09-01,2024-09-06,4760.58
635,9862,2023-01-01,2023-01-06,4539.98
635,9863,2023-02-01,2023-02-06,1791.39
635,9864,2023-03-01,2023-03-06,4758.96
635,9865,2023-04-01,2023-04-06,1144.16
635,9866,2023-05-01,2023-05-06,2115.9
635,9867,2023-06-01,2023-06-06,1103.69
635,9868,2023-07-01,2023-07-06,1217.92
635,9869,2023-08-01,2023-08-06,1017.05
635,9870,2023-09-01,2023-09-06,3747.87
635,9871,2023-10-01,2023-10-06,4180.83
635,9872,2024-03-01,2024-03-06,3720.22
635,9873,2024-04-01,2024-04-06,3499.34
635,9874,2024-07-01,2024-07-06,901.41
635,9875,2024-09-01,2024-09-06,1632.67
636,9876,2023-01-01,2023-01-06,3683.27
636,9877,2023-02-01,2023-02-06,1734.96
636,9878,2023-03-01,2023-03-06,2343.21
636,9879,2023-04-01,2023-04-06,2122.91
636,9880,2023-05-01,2023-05-06,1028.8
636,9881,2023-06-01,2023-06-06,2270.57
636,9882,2023-07-01,2023-07-06,65.54
636,9883,2023-08-01,2023-08-06,3476.48
636,9884,2023-09-01,2023-09-06,1697.4
636,9885,2023-10-01,2023-10-06,4684.35
636,9886,2023-11-01,2023-11-06,891.1
636,9887,2024-04-01,2024-04-06,4593.26
636,9888,2024-05-01,2024-05-06,2827.07
636,9889,2024-09-01,2024-09-06,1107.26
637,9890,2023-01-01,2023-01-06,1937.82
637,9891,2023-02-01,2023-02-06,4646.11
637,9892,2023-03-01,2023-03-06,2248.72
637,9893,2023-04-01,2023-04-06,4636.36
637,9894,2023-05-01,2023-05-06,3794.96
637,9895,2023-06-01,2023-06-06,3371.05
637,9896,2023-07-01,2023-07-06,2063.42
637,9897,2023-08-01,2023-08-06,1228.42
637,9898,2023-09-01,2023-09-06,3137.85
637,9899,2023-10-01,2023-10-06,2137.38
637,9900,2024-03-01,2024-03-06,3078.32
637,9901,2024-06-01,2024-06-06,4020.68
637,9902,2024-07-01,2024-07-06,292.66
637,9903,2024-08-01,2024-08-06,2564.32
637,9904,2024-09-01,2024-09-06,2816.97
638,9905,2023-01-01,2023-01-06,428.16
638,9906,2023-02-01,2023-02-06,2214.42
638,9907,2023-03-01,2023-03-06,320.22
638,9908,2023-04-01,2023-04-06,459.16
638,9909,2023-05-01,2023-05-06,1660.71
638,9910,2023-06-01,2023-06-06,1067.06
638,9911,2023-07-01,2023-07-06,2907.35
638,9912,2023-08-01,2023-08-06,94.98
638,9913,2023-09-01,2023-09-06,3555.56
638,9914,2023-10-01,2023-10-06,2643.25
638,9915,2023-12-01,2023-12-06,3672.24
638,9916,2024-02-01,2024-02-06,2229.15
638,9917,2024-04-01,2024-04-06,1944.5
638,9918,2024-06-01,2024-06-06,4350.26
638,9919,2024-08-01,2024-08-06,1556.92
639,9920,2023-01-01,2023-01-06,4478.25
639,9921,2023-02-01,2023-02-06,3415.71
639,9922,2023-03-01,2023-03-06,1812.52
639,9923,2023-04-01,2023-04-06,2485.62
639,9924,2023-05-01,2023-05-06,961.3
639,9925,2023-06-01,2023-06-06,3033.3
639,9926,2023-07-01,2023-07-06,3340.16
639,9927,2023-08-01,2023-08-06,1522.07
639,9928,2023-09-01,2023-09-06,204.03
639,9929,2023-10-01,2023-10-06,2137.55
639,9930,2023-11-01,2023-11-06,4020.79
639,9931,2024-01-01,2024-01-06,1963.49
639,9932,2024-04-01,2024-04-06,171.41
639,9933,2024-05-01,2024-05-06,4605.08
639,9934,2024-06-01,2024-06-06,2789.25
640,9935,2023-01-01,2023-01-06,4116.92
640,9936,2023-02-01,2023-02-06,2808.38
640,9937,2023-03-01,2023-03-06,2736.49
640,9938,2023-04-01,2023-04-06,949.81
640,9939,2023-05-01,2023-05-06,3489.28
640,9940,2023-06-01,2023-06-06,1145.16
640,9941,2023-07-01,2023-07-06,3056.74
640,9942,2023-08-01,2023-08-06,797.92
640,9943,2023-09-01,2023-09-06,1509.61
640,9944,2023-10-01,2023-10-06,1311.46
640,9945,2024-01-01,2024-01-06,4910.12
640,9946,2024-02-01,2024-02-06,657.2
640,9947,2024-04-01,2024-04-06,1476.82
640,9948,2024-06-01,2024-06-06,1267.4
640,9949,2024-07-01,2024-07-06,1162.04
641,9950,2023-01-01,2023-01-06,4247.04
641,9951,2023-02-01,2023-02-06,4002.78
641,9952,2023-03-01,2023-03-06,2541.01
641,9953,2023-04-01,2023-04-06,1590.32
641,9954,2023-05-01,2023-05-06,98.12
641,9955,2023-06-01,2023-06-06,1133.44
641,9956,2023-07-01,2023-07-06,2640.2
641,9957,2023-08-01,2023-08-06,1850.53
641,9958,2023-09-01,2023-09-06,3579.79
641,9959,2023-10-01,2023-10-06,55.64
641,9960,2024-01-01,2024-01-06,1752.36
641,9961,2024-02-01,2024-02-06,3506.69
641,9962,2024-03-01,2024-03-06,4304.73
641,9963,2024-06-01,2024-06-06,1157.6
641,9964,2024-07-01,2024-07-06,2581.74
641,9965,2024-08-01,2024-08-06,975.67
642,9966,2023-01-01,2023-01-06,4513.57
642,9967,2023-02-01,2023-02-06,3352.7
642,9968,2023-03-01,2023-03-06,3942.15
642,9969,2023-04-01,2023-04-06,2048.26
642,9970,2023-05-01,2023-05-06,1031.02
642,9971,2023-06-01,2023-06-06,296.9
642,9972,2023-07-01,2023-07-06,4101.46
642,9973,2023-08-01,2023-08-06,2409.16
642,9974,2023-09-01,2023-09-06,4550.83
642,9975,2023-10-01,2023-10-06,964.86
642,9976,2023-11-01,2023-11-06,3204.0
642,9977,2023-12-01,2023-12-06,3682.65
642,9978,2024-01-01,2024-01-06,802.4
642,9979,2024-02-01,2024-02-06,3748.05
642,9980,2024-03-01,2024-03-06,4248.1
642,9981,2024-07-01,2024-07-06,1875.3
643,9982,2023-01-01,2023-01-06,4497.67
643,9983,2023-02-01,2023-02-06,2229.91
643,9984,2023-03-01,2023-03-06,3079.11
643,9985,2023-04-01,2023-04-06,314.91
643,9986,2023-05-01,2023-05-06,1659.34
643,9987,2023-06-01,2023-06-06,2181.17
643,9988,2023-07-01,2023-07-06,1333.24
643,9989,2023-08-01,2023-08-06,4777.31
643,9990,2023-09-01,2023-09-06,296.75
643,9991,2023-10-01,2023-10-06,311.86
643,9992,2023-11-01,2023-11-06,2121.71
643,9993,2024-03-01,2024-03-06,1616.72
643,9994,2024-04-01,2024-04-06,625.95
643,9995,2024-05-01,2024-05-06,2310.44
643,9996,2024-07-01,2024-07-06,4961.69
643,9997,2024-08-01,2024-08-06,1319.66
643,9998,2024-09-01,2024-09-06,2211.52
644,9999,2023-01-01,2023-01-06,2745.29
644,10000,2023-02-01,2023-02-06,311.62
644,10001,2023-03-01,2023-03-06,3553.41
644,10002,2023-04-01,2023-04-06,1593.28
644,10003,2023-05-01,2023-05-06,3075.31
644,10004,2023-06-01,2023-06-06,4821.23
644,10005,2023-07-01,2023-07-06,3857.86
644,10006,2023-08-01,2023-08-06,3152.32
644,10007,2023-09-01,2023-09-06,87.72
644,10008,2023-10-01,2023-10-06,170.39
644,10009,2023-11-01,2023-11-06,2838.47
644,10010,2023-12-01,2023-12-06,2532.46
644,10011,2024-02-01,2024-02-06,323.12
644,10012,2024-05-01,2024-05-06,1799.77
644,10013,2024-06-01,2024-06-06,1346.9
644,10014,2024-08-01,2024-08-06,4532.31
645,10015,2023-01-01,2023-01-06,4829.13
645,10016,2023-02-01,2023-02-06,3384.22
645,10017,2023-03-01,2023-03-06,3903.81
645,10018,2023-04-01,2023-04-06,1917.8
645,10019,2023-05-01,2023-05-06,1330.36
645,10020,2023-06-01,2023-06-06,2519.68
645,10021,2023-07-01,2023-07-06,3696.04
645,10022,2023-08-01,2023-08-06,4121.74
645,10023,2023-09-01,2023-09-06,4803.28
645,10024,2023-10-01,2023-10-06,1371.5
645,10025,2023-11-01,2023-11-06,3948.08
645,10026,2023-12-01,2023-12-06,2288.46
645,10027,2024-03-01,2024-03-06,895.48
645,10028,2024-05-01,2024-05-06,4379.58
645,10029,2024-07-01,2024-07-06,1141.16
645,10030,2024-08-01,2024-08-06,2659.37
646,10031,2023-01-01,2023-01-06,4635.03
646,10032,2023-02-01,2023-02-06,2376.63
646,10033,2023-03-01,2023-03-06,2712.16
646,10034,2023-04-01,2023-04-06,1855.87
646,10035,2023-05-01,2023-05-06,3463.93
646,10036,2023-06-01,2023-06-06,4576.91
646,10037,2023-07-01,2023-07-06,968.93
646,10038,2023-08-01,2023-08-06,3776.91
646,10039,2023-09-01,2023-09-06,870.31
646,10040,2023-10-01,2023-10-06,419.54
646,10041,2023-11-01,2023-11-06,2686.94
646,10042,2023-12-01,2023-12-06,4643.93
646,10043,2024-02-01,2024-02-06,2074.82
646,10044,2024-04-01,2024-04-06,1353.8
646,10045,2024-05-01,2024-05-06,1926.85
646,10046,2024-08-01,2024-08-06,4043.8
646,10047,2024-09-01,2024-09-06,2629.52
647,10048,2023-01-01,2023-01-06,3383.71
647,10049,2023-02-01,2023-02-06,193.66
647,10050,2023-03-01,2023-03-06,1176.62
647,10051,2023-04-01,2023-04-06,4533.99
647,10052,2023-05-01,2023-05-06,4714.18
647,10053,2023-06-01,2023-06-06,3573.65
647,10054,2023-07-01,2023-07-06,4609.78
647,10055,2023-08-01,2023-08-06,1793.16
647,10056,2023-09-01,2023-09-06,4357.46
647,10057,2023-10-01,2023-10-06,3811.05
647,10058,2023-11-01,2023-11-06,2493.41
647,10059,2023-12-01,2023-12-06,4624.73
647,10060,2024-01-01,2024-01-06,1832.29
647,10061,2024-02-01,2024-02-06,3379.5
647,10062,2024-06-01,2024-06-06,551.17
648,10063,2023-01-01,2023-01-06,1653.89
648,10064,2023-02-01,2023-02-06,1626.52
648,10065,2023-03-01,2023-03-06,4000.6
648,10066,2023-04-01,2023-04-06,3272.71
648,10067,2023-05-01,2023-05-06,974.12
648,10068,2023-06-01,2023-06-06,4953.0
648,10069,2023-07-01,2023-07-06,71.93
648,10070,2023-08-01,2023-08-06,2027.42
648,10071,2023-09-01,2023-09-06,4859.23
648,10072,2023-10-01,2023-10-06,3480.66
648,10073,2023-11-01,2023-11-06,4796.9
648,10074,2023-12-01,2023-12-06,892.58
648,10075,2024-01-01,2024-01-06,4980.21
648,10076,2024-02-01,2024-02-06,4078.33
649,10077,2023-01-01,2023-01-06,528.93
649,10078,2023-02-01,2023-02-06,1468.79
649,10079,2023-03-01,2023-03-06,3093.32
649,10080,2023-04-01,2023-04-06,123.64
649,10081,2023-05-01,2023-05-06,4440.27
649,10082,2023-06-01,2023-06-06,3158.1
649,10083,2023-07-01,2023-07-06,2364.91
649,10084,2023-08-01,2023-08-06,4181.98
649,10085,2023-09-01,2023-09-06,1767.44
649,10086,2023-10-01,2023-10-06,349.19
649,10087,2023-12-01,2023-12-06,2723.79
649,10088,2024-02-01,2024-02-06,403.97
649,10089,2024-08-01,2024-08-06,2027.89
649,10090,2024-09-01,2024-09-06,1577.1
650,10091,2023-01-01,2023-01-06,628.06
650,10092,2023-02-01,2023-02-06,4745.49
650,10093,2023-03-01,2023-03-06,1725.11
650,10094,2023-04-01,2023-04-06,4835.34
650,10095,2023-05-01,2023-05-06,1144.34
650,10096,2023-06-01,2023-06-06,4842.38
650,10097,2023-07-01,2023-07-06,2817.93
650,10098,2023-08-01,2023-08-06,2746.19
650,10099,2023-09-01,2023-09-06,2287.25
650,10100,2023-10-01,2023-10-06,2408.19
650,10101,2023-11-01,2023-11-06,3468.12
650,10102,2023-12-01,2023-12-06,150.07
650,10103,2024-02-01,2024-02-06,3588.73
650,10104,2024-04-01,2024-04-06,102.17
650,10105,2024-06-01,2024-06-06,1790.41
650,10106,2024-07-01,2024-07-06,888.61
650,10107,2024-08-01,2024-08-06,3318.48
651,10108,2023-01-01,2023-01-06,4495.07
651,10109,2023-02-01,2023-02-06,278.25
651,10110,2023-03-01,2023-03-06,1516.9
651,10111,2023-04-01,2023-04-06,1604.65
651,10112,2023-05-01,2023-05-06,2600.01
651,10113,2023-06-01,2023-06-06,4247.1
651,10114,2023-07-01,2023-07-06,4301.26
651,10115,2023-08-01,2023-08-06,2950.29
651,10116,2023-09-01,2023-09-06,3478.2
651,10117,2023-10-01,2023-10-06,2165.94
651,10118,2024-01-01,2024-01-06,3233.64
651,10119,2024-03-01,2024-03-06,547.61
651,10120,2024-06-01,2024-06-06,4410.51
651,10121,2024-08-01,2024-08-06,1116.48
652,10122,2023-01-01,2023-01-06,736.16
652,10123,2023-02-01,2023-02-06,3943.89
652,10124,2023-03-01,2023-03-06,1396.37
652,10125,2023-04-01,2023-04-06,3041.55
652,10126,2023-05-01,2023-05-06,1908.83
652,10127,2023-06-01,2023-06-06,3852.05
652,10128,2023-07-01,2023-07-06,1275.16
652,10129,2023-08-01,2023-08-06,63.69
652,10130,2023-09-01,2023-09-06,4042.93
652,10131,2023-10-01,2023-10-06,302.07
652,10132,2023-12-01,2023-12-06,4376.05
652,10133,2024-02-01,2024-02-06,4593.54
652,10134,2024-05-01,2024-05-06,250.67
652,10135,2024-07-01,2024-07-06,2409.68
652,10136,2024-08-01,2024-08-06,1768.26
652,10137,2024-09-01,2024-09-06,64.54
653,10138,2023-01-01,2023-01-06,4333.39
653,10139,2023-02-01,2023-02-06,1045.01
653,10140,2023-03-01,2023-03-06,3618.59
653,10141,2023-04-01,2023-04-06,1174.95
653,10142,2023-05-01,2023-05-06,3539.49
653,10143,2023-06-01,2023-06-06,2803.32
653,10144,2023-07-01,2023-07-06,2056.39
653,10145,2023-08-01,2023-08-06,3965.86
653,10146,2023-09-01,2023-09-06,1260.83
653,10147,2023-10-01,2023-10-06,1897.65
653,10148,2023-11-01,2023-11-06,4416.97
653,10149,2024-01-01,2024-01-06,2798.43
653,10150,2024-03-01,2024-03-06,4224.36
653,10151,2024-05-01,2024-05-06,1406.27
653,10152,2024-06-01,2024-06-06,3063.01
653,10153,2024-07-01,2024-07-06,325.92
654,10154,2023-01-01,2023-01-06,4636.81
654,10155,2023-02-01,2023-02-06,1671.36
654,10156,2023-03-01,2023-03-06,4259.98
654,10157,2023-04-01,2023-04-06,1257.76
654,10158,2023-05-01,2023-05-06,3014.73
654,10159,2023-06-01,2023-06-06,1980.49
654,10160,2023-07-01,2023-07-06,1967.63
654,10161,2023-08-01,2023-08-06,3176.6
654,10162,2023-09-01,2023-09-06,1427.12
654,10163,2023-10-01,2023-10-06,2487.57
654,10164,2023-12-01,2023-12-06,2063.91
654,10165,2024-01-01,2024-01-06,3933.7
654,10166,2024-03-01,2024-03-06,1720.0
654,10167,2024-08-01,2024-08-06,2993.85
654,10168,2024-09-01,2024-09-06,3592.16
655,10169,2023-01-01,2023-01-06,2657.18
655,10170,2023-02-01,2023-02-06,4264.94
655,10171,2023-03-01,2023-03-06,854.02
